598019,Dhawan,6
598019,Harbhajan Singh,6
598019,Johnson,8
598019,Malinga,8
598019,Ojha,4
598019,Pollard,4
598019,Binny,5
598019,Chandila,3
598019,Chavan,12
598019,Cooper,2
598019,Faulkner,8
598019,Trivedi,13
