598030,Ashwin,8
598030,Bravo,7
598030,Holder,7
598030,Jadeja,4
598030,Morris,6
598030,Sharma,10
598030,Ashish Reddy,1
598030,I Sharma,7
598030,KV Sharma,16
598030,Mishra,8
598030,Sammy,4
598030,Steyn,8
