598047,Binny,7
598047,Chandila,1
598047,Cooper,8
598047,Faulkner,9
598047,Trivedi,9
598047,Watson,12
598047,Kumar,10
598047,Mathews,1
598047,Parnell,6
598047,Sharma,6
598047,Upadhyay,7
598047,Yuvraj Singh,1
