598037,Awana,9
598037,Azhar Mahmood,9
598037,Chawla,3
598037,Gony,7
598037,Hussey,3
598037,Kumar,11
598037,Harbhajan Singh,7
598037,Johnson,8
598037,Kulkarni,9
598037,Malinga,7
598037,Ojha,5
598037,Pollard,1
