598011,Dinda,4
598011,Finch,4
598011,Kumar,5
598011,Marsh,4
598011,Mathews,6
598011,Sharma,11
598011,Yuvraj Singh,4
598011,Dhawan,8
598011,Harbhajan Singh,8
598011,Johnson,9
598011,Malinga,7
598011,Ojha,2
598011,Pollard,7
