598012,Ashwin,7
598012,Bravo,5
598012,Jadeja,1
598012,Morris,7
598012,Nannes,12
598012,Sharma,5
598012,Christian,6
598012,Kartik,2
598012,Rampaul,9
598012,Singh,6
598012,Syed Mohammad,4
598012,Vinay Kumar,6
