598033,Rampaul,9
598033,Singh,6
598033,Unadkat,9
598033,Vinay Kumar,7
598033,Harbhajan Singh,8
598033,Johnson,12
598033,Kulkarni,12
598033,Malinga,11
598033,Pollard,2
598033,Smith,3
