598016,5390,AC Gilchrist,7,12,0
598016,398506,Mandeep Singh,41,30,0
598016,532856,M Vohra,17,16,0
598016,5766,DJ Hussey,12,15,0
598016,321777,DA Miller,20,17,0
598016,39024,Azhar Mahmood,0,1,0
598016,537124,Gurkeerat Singh,0,1,0
598016,317293,MS Gony,42,18,3
598016,32966,PP Chawla,11,8,0
598016,30732,P Kumar,1,2,0
598016,323131,P Awana,0,0,0
598016,27280,MS Bisla,0,1,0
598016,28763,G Gambhir,60,39,0
598016,45789,JH Kallis,1,6,0
598016,24598,EJG Morgan,47,38,0
598016,35565,MK Tiwary,1,7,0
598016,32498,YK Pathan,13,16,0
598016,328163,DB Das,1,3,0
598016,26907,R Bhatia,16,6,2
598016,273439,SMSM Senanayake,1,2,0
598016,230558,SP Narine,1,2,0
598016,26829,L Balaji,0,0,0
