598018,32242,PA Patel,12,9,0
598018,379143,Q de Kock,2,8,0
598018,452044,GH Vihari,1,8,0
598018,8291,CL White,0,1,0
598018,430125,BB Samantray,37,37,1
598018,30288,KV Sharma,7,13,0
598018,233514,NLTC Perera,2,4,0
598018,31107,A Mishra,30,24,0
598018,389605,A Ashish Reddy,19,15,1
598018,47492,DW Steyn,4,1,0
598018,35582,RV Uthappa,22,14,0
598018,5334,AJ Finch,16,13,0
598018,34281,TL Suman,12,14,0
598018,267192,SPD Smith,17,25,0
598018,49764,AD Mathews,20,24,0
598018,272450,MR Marsh,14,13,1
598018,32091,AM Nayar,0,2,0
598018,290630,MK Pandey,7,6,0
598018,326016,B Kumar,0,1,0
598018,272994,R Sharma,0,1,0
598018,227712,AB Dinda,0,1,0
