598034,Balaji,4
598034,Bhatia,3
598034,Kallis,2
598034,Mohammed Shami,7
598034,Narine,7
598034,Pathan,2
598034,Ashwin,3
598034,Bravo,4
598034,Jadeja,5
598034,Morris,5
598034,Nannes,8
598034,Sharma,9
