597998,Balaji,9
597998,Bhatia,6
597998,Kallis,10
597998,Lee,7
597998,Narine,9
597998,Shukla,2
597998,Botha,6
597998,Nadeem,7
597998,Nehra,9
597998,Pathan,8
597998,Russell,5
597998,Yadav,6
