598055,Ahmed,8
598055,Harbhajan Singh,8
598055,Johnson,14
598055,Malinga,3
598055,Maxwell,1
598055,Ojha,6
598055,Dinda,8
598055,Kumar,6
598055,Mendis,11
598055,Parvez Rasool,1
598055,Richardson,11
598055,Yuvraj Singh,10
