598071,Binny,4
598071,Cooper,7
598071,Faulkner,10
598071,Malik,10
598071,Trivedi,8
598071,Watson,9
598071,I Sharma,6
598071,KV Sharma,3
598071,Mishra,14
598071,Perera,9
598071,Sammy,5
598071,Steyn,14
