598029,Chahal,8
598029,Harbhajan Singh,2
598029,Johnson,11
598029,Malinga,7
598029,Ojha,7
598029,Pollard,4
598029,Balaji,7
598029,Bhatia,4
598029,Iqbal Abdulla,9
598029,Narine,8
598029,Senanayake,5
