598026,Ashwin,5
598026,Bravo,3
598026,Holder,6
598026,Jadeja,1
598026,Morris,6
598026,Sharma,5
598026,Chandila,6
598026,Cooper,3
598026,Faulkner,4
598026,Shukla,2
598026,Watson,1
