598026,537119,MM Sharma,0,12,19,0
598026,391485,JO Holder,0,24,30,0
598026,439952,CH Morris,0,18,32,0
598026,26421,R Ashwin,2,24,20,0
598026,234675,RA Jadeja,0,18,45,0
598026,51439,DJ Bravo,2,24,36,0
598026,27783,A Chandila,1,18,16,0
598026,390547,R Shukla,0,12,24,0
598026,270484,JP Faulkner,3,24,20,0
598026,371814,KK Cooper,0,24,49,0
598026,35353,SK Trivedi,0,18,32,0
598026,8180,SR Watson,0,11,21,0
598026,27223,STR Binny,0,12,20,0
