598024,32685,IK Pathan,0,24,24,0
598024,31872,S Nadeem,0,24,20,0
598024,47850,RE van der Merwe,1,24,35,0
598024,376116,UT Yadav,2,24,31,0
598024,26184,AB Agarkar,0,18,37,0
598024,276298,AD Russell,0,6,13,0
598024,49758,SL Malinga,1,24,26,0
598024,625383,JJ Bumrah,0,18,38,0
598024,32965,MM Patel,0,24,36,0
598024,29264,Harbhajan Singh,0,18,30,0
598024,53118,DR Smith,0,12,24,0
598024,230559,KA Pollard,0,6,11,0
