598015,35582,RV Uthappa,26,33,0
598015,5334,AJ Finch,67,45,2
598015,38699,LRPL Taylor,8,13,0
598015,267192,SPD Smith,39,16,3
598015,272450,MR Marsh,2,4,0
598015,290630,MK Pandey,9,8,0
598015,32091,AM Nayar,0,1,0
598015,26798,S Anirudha,0,2,0
598015,237095,M Vijay,24,22,1
598015,33335,SK Raina,8,10,0
598015,26806,S Badrinath,34,26,0
598015,234675,RA Jadeja,27,22,1
598015,28081,MS Dhoni,10,13,0
598015,51439,DJ Bravo,1,4,0
598015,46248,JA Morkel,13,11,1
598015,439952,CH Morris,5,5,0
598015,26421,R Ashwin,11,5,0
