598049,8076,SW Tait,0,18,39,0
598049,270484,JP Faulkner,1,24,38,0
598049,8180,SR Watson,1,18,21,0
598049,27223,STR Binny,1,12,3,0
598049,587152,PV Tambe,0,24,30,0
598049,35353,SK Trivedi,1,24,21,0
598049,326017,S Kaul,1,23,23,1
598049,376116,UT Yadav,0,18,28,0
598049,46538,M Morkel,0,24,40,0
598049,26184,AB Agarkar,0,12,22,0
598049,530773,P Negi,0,24,28,0
598049,7547,BJ Rohrer,0,6,12,0
