598051,47492,DW Steyn,0,24,17,1
598051,236779,I Sharma,0,24,66,0
598051,233514,NLTC Perera,3,24,45,0
598051,30288,KV Sharma,0,12,19,0
598051,31107,A Mishra,0,24,41,0
598051,53115,DJG Sammy,0,12,33,0
598051,537119,MM Sharma,2,24,28,0
598051,391485,JO Holder,0,18,28,0
598051,26421,R Ashwin,1,24,23,0
598051,33335,SK Raina,1,6,4,0
598051,439952,CH Morris,1,12,24,0
598051,51439,DJ Bravo,1,24,25,0
598051,234675,RA Jadeja,0,12,14,0
