598019,6033,MG Johnson,0,24,41,0
598019,49758,SL Malinga,0,24,30,0
598019,290727,R Dhawan,0,12,20,0
598019,32130,PP Ojha,0,24,31,0
598019,230559,KA Pollard,1,12,24,0
598019,29264,Harbhajan Singh,1,24,26,0
598019,27783,A Chandila,2,12,6,0
598019,337913,AA Chavan,0,18,10,0
598019,270484,JP Faulkner,3,20,16,1
598019,35353,SK Trivedi,1,24,17,1
598019,27223,STR Binny,2,18,14,0
598019,371814,KK Cooper,1,18,25,0
