598042,326016,B Kumar,0,18,20,0
598042,268739,BAW Mendis,0,24,25,0
598042,34281,TL Suman,1,12,15,0
598042,49764,AD Mathews,0,12,23,0
598042,272994,R Sharma,0,24,36,0
598042,36084,Yuvraj Singh,0,6,15,0
598042,227712,AB Dinda,2,24,52,0
598042,30049,M Kartik,2,24,29,0
598042,35280,RP Singh,1,24,27,0
598042,5961,MC Henriques,1,24,44,0
598042,35731,R Vinay Kumar,3,24,31,0
598042,49636,M Muralitharan,0,18,32,0
598042,51880,CH Gayle,1,6,5,0
