598018,326016,B Kumar,3,24,18,0
598018,227712,AB Dinda,1,24,25,0
598018,49764,AD Mathews,0,24,29,0
598018,272994,R Sharma,2,24,21,0
598018,272450,MR Marsh,1,24,26,0
598018,236779,I Sharma,1,24,22,0
598018,47492,DW Steyn,1,24,34,0
598018,233514,NLTC Perera,3,24,20,0
598018,31107,A Mishra,4,24,19,0
598018,30288,KV Sharma,1,18,13,0
